"playerId","skaterFullName","teams_played_for","team_list","positionCode","shootsCatches","lastName","teamAbbrevs","moneypuck_team","team_abbr","gamesPlayed","goals","assists","points","plusMinus","shots","shootingPct","faceoffWinPct","timeOnIcePerGame","toi_5v5_per_game","corsi_against","corsi_ahead","corsi_behind","corsi_close","corsi_for","corsi_relative","corsi_tied","corsi_total","corsi_percentage","fenwick_against","fenwick_ahead","fenwick_behind","fenwick_close","fenwick_for","fenwick_relative","fenwick_tied","fenwick_total","fenwick_percentage","zone_start_pct","shooting_pct_5v5","save_pct_5v5","evGoals","evPoints","gameWinningGoals","otGoals","penaltyMinutes","pointsPerGame","ppGoals","ppPoints","seasonId","shGoals","shPoints","goals_per_game","assists_per_game","points_per_game","shots_per_game","corsi_plus_minus","fenwick_plus_minus","onIce_xGoalsPercentage","offIce_xGoalsPercentage","I_F_xGoals","I_F_flurryAdjustedxGoals","I_F_scoreVenueAdjustedxGoals","I_F_flurryScoreVenueAdjustedxGoals","I_F_lowDangerxGoals","I_F_mediumDangerxGoals","I_F_highDangerxGoals","I_F_xGoalsFromxReboundsOfShots","I_F_xGoalsFromActualReboundsOfShots","I_F_reboundxGoals","I_F_xGoals_with_earned_rebounds","I_F_xGoals_with_earned_rebounds_scoreAdjusted","I_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted","OnIce_F_xGoals","OnIce_F_flurryAdjustedxGoals","OnIce_F_scoreVenueAdjustedxGoals","OnIce_F_flurryScoreVenueAdjustedxGoals","OnIce_F_lowDangerxGoals","OnIce_F_mediumDangerxGoals","OnIce_F_highDangerxGoals","OnIce_F_xGoalsFromxReboundsOfShots","OnIce_F_xGoalsFromActualReboundsOfShots","OnIce_F_reboundxGoals","OnIce_F_xGoals_with_earned_rebounds","OnIce_F_xGoals_with_earned_rebounds_scoreAdjusted","OnIce_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted","OnIce_A_xGoals","OnIce_A_flurryAdjustedxGoals","OnIce_A_scoreVenueAdjustedxGoals","OnIce_A_flurryScoreVenueAdjustedxGoals","OnIce_A_lowDangerxGoals","OnIce_A_mediumDangerxGoals","OnIce_A_highDangerxGoals","OnIce_A_xGoalsFromxReboundsOfShots","OnIce_A_xGoalsFromActualReboundsOfShots","OnIce_A_reboundxGoals","OnIce_A_xGoals_with_earned_rebounds","OnIce_A_xGoals_with_earned_rebounds_scoreAdjusted","OnIce_A_xGoals_with_earned_rebounds_scoreFlurryAdjusted","OffIce_F_xGoals","OffIce_A_xGoals","xGoalsForAfterShifts","xGoalsAgainstAfterShifts","offIce_corsiPercentage","offIce_fenwickPercentage","I_F_faceOffsWon","faceoffsWon","faceoffsLost","OffIce_F_shotAttempts","OffIce_A_shotAttempts","xGoals_plus_minus","goals_above_expected","traded_player","individual_shooting_luck","team_offensive_luck","overall_team_luck","shooting_efficiency","xG_percentage","individual_shooting_luck_per_game","trade_impact_available","individual_luck_category","shooting_efficiency_category","hot_shooter","cold_shooter","lucky_individual","unlucky_individual"
8480027,"Jason Robertson",1,"DAL","L","L","Robertson","DAL","DAL","DAL",93,39,47,86,5,233,16.7381974248927,0.36842,1053.7741,819.5,1275,-122,79,15,1253,-0.002,21,-22,49.5648734177215,934,-85,48,-21,899,0.002,2,-35,49.0452809601746,0.465,0.112,0.909,29,65,6,1,20,0.92473,10,21,20242025,0,0,0.419354838709677,0.505376344086022,0.924731182795699,2.50537634408602,-22,-35,46.2557985420809,0.5,3.42,3.27,3.42,3.27,0.38,0.12,2.93,0.23,0,0.71,2.94,2.94,2.79,13.96,12.89,13.96,12.89,1.39,2.33,10.23,1.2,1.47,1.47,13.7,13.7,12.69,16.22,14.99,16.22,14.99,1,1.54,13.68,0.76,0.95,0.95,16.03,16.03,15.19,15.86,15.56,0,0,0.34,0.34,1,1,0,77,151,-2.26,35.58,FALSE,35.58,10.54,-2.26,11.4035087719298,46.2557985420809,0.38258064516129,TRUE,"Very Lucky","Hot Shooter",1,0,1,0
8478010,"Brayden Point",1,"TBL","C","R","Point","TBL","TBL","TBL",82,44,40,84,16,201,21.8905472636816,0.48731,1177.2439,896.01,1284,-67,28,6,1271,-0.005,26,-13,49.7455968688845,942,-24,-1,-23,913,-0.01,-4,-29,49.2183288409704,0.59,0.123,0.926,28,53,7,2,11,1.02439,16,31,20242025,0,0,0.536585365853659,0.48780487804878,1.02439024390244,2.45121951219512,-13,-29,53.9087546239211,0.63,4.48,4.14,4.48,4.14,0.57,1.68,2.23,0.61,0.57,0.31,4.78,4.78,4.47,21.86,20.32,21.86,20.32,2.77,4.4,14.68,2.68,2.67,2.67,21.87,21.87,20.54,18.69,16.59,18.69,16.59,0.75,1.39,16.55,0.69,0.91,0.91,18.47,18.47,16.81,12.63,7.49,0.07,0,0.36,0.38,30,30,17,65,116,3.17,39.52,FALSE,39.52,17.38,3.17,9.82142857142857,53.9087546239211,0.481951219512195,TRUE,"Very Lucky","Hot Shooter",1,0,1,0
8482116,"Tim Stützle",1,"OTT","C","L","Stützle","OTT",NA,"OTT",88,26,58,84,1,176,14.7727272727273,0.48181,1189.659,902.76,1145,35,165,168,1424,0.077,79,279,55.4301284546516,802,55,117,125,1029,0.083,55,227,56.198798470781,0.657,0.085,0.901,20,50,2,2,48,0.95454,6,34,20242025,0,0,0.295454545454545,0.659090909090909,0.954545454545455,2,279,227,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,FALSE,NA,NA,0,NA,NA,NA,TRUE,"No Data","No Data",0,0,0,0
8477960,"Adrian Kempe",1,"LAK","R","L","Kempe","LAK","LAK","LAK",87,39,44,83,14,258,15.1162790697674,0.48387,1159.954,836.94,1217,-77,63,7,1236,-0.027,33,19,50.3872808805544,871,-34,17,5,867,-0.044,13,-4,49.8849252013809,0.491,0.116,0.927,31,58,5,1,40,0.95402,7,24,20242025,1,1,0.448275862068966,0.505747126436782,0.954022988505747,2.96551724137931,19,-4,53.2978408754806,0.49,6.04,5.9,6.04,5.9,0.74,1.16,4.14,0.4,0.46,0.2,6.24,6.24,6.07,18.02,16.75,18.02,16.75,2.12,2.82,13.08,1.49,0.8,0.8,18.71,18.71,17.37,15.79,15.24,15.79,15.24,1.39,1.84,12.56,1.12,2.08,2.08,14.83,14.83,14.49,11.2,11.54,0,0,0.37,0.35,1,1,1,79,135,2.23,32.96,FALSE,32.96,11.98,2.23,6.45695364238411,53.2978408754806,0.378850574712644,TRUE,"Very Lucky","Hot Shooter",1,0,1,0
8482093,"Seth Jarvis",1,"CAR","C","R","Jarvis","CAR","CAR","CAR",88,38,45,83,14,240,15.8333333333333,0.33142,1166.6818,784.93,972,88,171,210,1347,0,116,375,58.0853816300129,682,83,119,154,962,0.013,78,280,58.5158150851582,0.555,0.091,0.898,24,49,2,0,22,0.94318,9,27,20242025,5,7,0.431818181818182,0.511363636363636,0.943181818181818,2.72727272727273,375,280,50.6682506682507,0.58,5.85,5.4,5.85,5.4,0.2,0.8,4.85,0.37,0.47,0.37,5.84,5.84,5.58,17.06,15.51,17.06,15.51,1.89,3.44,11.72,1.47,1.49,1.49,17.04,17.04,15.78,16.61,15.94,16.61,15.94,0.83,1.26,14.52,0.74,1.1,1.1,16.25,16.25,15.61,13.51,9.93,0.01,0,0.51,0.52,5,5,6,91,89,0.449999999999999,32.15,FALSE,32.15,11.21,0.449999999999999,6.4957264957265,50.6682506682507,0.365340909090909,TRUE,"Very Lucky","Hot Shooter",1,0,1,0
8478460,"Zach Werenski",1,"CBJ","D","L","Werenski","CBJ","CBJ","CBJ",81,23,59,82,12,298,7.71812080536913,0,1604.716,1261.93,1745,12,126,65,1914,0.063,31,169,52.3093741459415,1208,48,63,65,1372,0.08,53,164,53.1782945736434,0.566,0.093,0.92,17,54,5,2,31,1.01234,5,25,20242025,1,3,0.283950617283951,0.728395061728395,1.01234567901235,3.67901234567901,169,164,54.037610619469,0.43,2.22,2.14,2.22,2.14,0.79,0.39,1.04,0.32,0.19,0.19,2.34,2.34,2.24,19.54,17.14,19.54,17.14,2.78,2.74,14.02,1.79,2.42,2.42,18.91,18.91,16.95,16.62,15.45,16.62,15.45,1.74,3.19,11.69,1.29,1.62,1.62,16.28,16.28,15.54,10.49,13.86,0,0.05,0.37,0.38,0,0,0,79,132,2.92,20.78,FALSE,20.78,17.32,2.92,10.3603603603604,54.037610619469,0.256543209876543,TRUE,"Very Lucky","Hot Shooter",1,0,1,0
8475166,"John Tavares",1,"TOR","C","L","Tavares","TOR","TOR","TOR",88,43,38,81,4,240,17.9166666666667,0.57779,1096.4772,857.04,1368,-131,10,-171,1118,-0.017,-129,-250,44.9718423169751,985,-52,-29,-129,816,-0.023,-88,-169,45.3081621321488,0.476,0.113,0.927,28,57,9,1,56,0.92045,15,24,20242025,0,0,0.488636363636364,0.431818181818182,0.920454545454545,2.72727272727273,-250,-169,44.5468180844225,0.61,6.96,6.18,6.96,6.18,0.52,1.21,5.23,0.56,0.5,2.01,5.51,5.51,5.25,20.79,19.18,20.79,19.18,2.31,2.95,15.54,1.98,2.8,2.8,19.97,19.97,18.82,25.88,24.63,25.88,24.63,1.92,1.47,22.48,1.34,1.52,1.52,25.71,25.71,24.71,21.31,13.56,0.16,0.05,0.43,0.45,60,60,48,105,140,-5.09,36.04,FALSE,36.04,13.83,-5.09,6.17816091954023,44.5468180844225,0.409545454545455,TRUE,"Very Lucky","Hot Shooter",1,0,1,0
8482740,"Wyatt Johnston",1,"DAL","C","R","Johnston","DAL","DAL","DAL",100,37,44,81,-14,238,15.546218487395,0.51038,1140.27,803.73,1414,-129,23,-101,1260,-0.028,-48,-154,47.1204188481675,1022,-91,-6,-102,881,-0.027,-44,-141,46.2953231739359,0.459,0.106,0.902,21,48,5,1,20,0.81,13,30,20242025,3,3,0.37,0.44,0.81,2.38,-154,-141,44.1080729166667,0.57,2.35,2.12,2.35,2.12,0.17,0.79,1.38,0.19,0.58,0.14,2.4,2.4,2.14,13.55,12.56,13.55,12.56,0.96,1.6,10.99,0.95,1.27,1.27,13.23,13.23,12.23,17.17,15.93,17.17,15.93,1.25,2.04,13.87,1.08,1.16,1.16,17.09,17.09,16.16,18.73,14.27,0.06,0.14,0.41,0.41,24,24,24,95,138,-3.62,34.65,FALSE,34.65,11.2,-3.62,15.7446808510638,44.1080729166667,0.3465,TRUE,"Very Lucky","Hot Shooter",1,0,1,0
8479314,"Matthew Tkachuk",1,"FLA","L","L","Tkachuk","FLA","FLA","FLA",75,30,50,80,4,197,15.2284263959391,0.2,1078.48,812.22,842,106,111,234,1194,0.053,135,352,58.6444007858546,645,50,75,158,860,0.039,90,215,57.1428571428571,0.601,0.1,0.911,14,46,3,0,87,1.06666,16,34,20242025,0,0,0.4,0.666666666666667,1.06666666666667,2.62666666666667,352,215,54.7508511296812,0.51,5,4.13,5,4.13,0.51,0.58,3.91,0.48,1.78,0.7,4.79,4.79,4.06,17.69,14.43,17.69,14.43,1.67,3.67,12.35,1.95,4.54,4.64,15,15,12.92,14.62,14.19,14.62,14.19,0.45,0.68,13.49,0.4,0.47,0.47,14.56,14.56,14.11,8.81,8.61,0.04,0,0.39,0.41,0,0,2,70,110,3.07,25,FALSE,25,12.69,3.07,6,54.7508511296812,0.333333333333333,TRUE,"Very Lucky","Hot Shooter",1,0,1,0
8481557,"Matt Boldy",1,"MIN","L","L","Boldy","MIN","MIN","MIN",88,32,48,80,1,291,10.9965635738832,0.45384,1236.6022,930.32,1320,-15,31,-12,1397,0.055,61,77,51.417004048583,919,30,30,16,1013,0.065,34,94,52.4327122153209,0.488,0.085,0.918,26,58,11,2,53,0.90909,6,22,20242025,0,0,0.363636363636364,0.545454545454545,0.909090909090909,3.30681818181818,77,94,55.8974358974359,0.38,5.84,4.96,5.84,4.96,0.42,0.45,4.97,0.47,0,0,6.31,6.31,5.36,22.89,19.62,22.89,19.62,1.86,2.73,18.3,1.93,3.11,3.11,21.72,21.72,19.73,18.06,16.67,18.06,16.67,2.04,3.15,12.87,1.39,1.26,1.26,18.19,18.19,16.89,7.87,13.1,0,0.12,0.29,0.32,3,3,4,48,116,4.83,26.16,FALSE,26.16,17.05,4.83,5.47945205479452,55.8974358974359,0.297272727272727,TRUE,"Very Lucky","Hot Shooter",1,0,1,0
8482078,"Lucas Raymond",1,"DET","L","R","Raymond","DET","DET","DET",82,27,53,80,-15,192,14.0625,0.125,1127,823.98,1017,9,59,87,1122,0.054,37,105,52.4544179523142,769,6,8,27,787,0.036,4,18,50.5784061696658,0.462,0.09,0.897,18,42,5,1,18,0.9756,8,37,20242025,1,1,0.329268292682927,0.646341463414634,0.975609756097561,2.34146341463415,105,18,51.2868801004394,0.46,3.6,3.59,3.6,3.59,0.35,0.26,2.99,0.2,0,0.35,3.45,3.45,3.44,24.51,21.58,24.51,21.58,1.72,3.27,19.53,1.9,3.05,3.48,22.94,22.94,20.67,23.28,21.62,23.28,21.62,1.11,1.7,20.47,1.01,2.23,2.23,22.06,22.06,20.76,12.97,14.98,0.32,0,0.35,0.37,0,0,0,78,143,1.23,23.4,FALSE,23.4,20.91,1.23,7.5,51.2868801004394,0.285365853658537,TRUE,"Very Lucky","Hot Shooter",1,0,1,0
8471214,"Alex Ovechkin",1,"WSH","L","R","Ovechkin","WSH","WSH","WSH",75,49,30,79,15,270,18.1481481481481,0,1057.8533,753.53,996,-30,-2,8,954,0.005,-10,-42,48.9230769230769,738,-2,-24,-14,694,-0.018,-18,-44,48.463687150838,0.802,0.121,0.922,32,54,8,2,20,1.05333,17,25,20242025,0,0,0.653333333333333,0.4,1.05333333333333,3.6,-42,-44,61.2986178077789,0.46,9.49,9.06,9.49,9.06,0.64,0.21,8.64,0.36,0,0,9.85,9.85,9.39,19.07,17.91,19.07,17.91,1.92,1.95,15.2,1.26,1.25,1.25,19.08,19.08,17.95,12.04,10.09,12.04,10.09,0.73,2.05,9.26,0.94,1.4,1.52,11.47,11.47,9.87,7.68,8.97,0,0,0.28,0.33,0,0,1,56,143,7.03,39.51,FALSE,39.51,9.58,7.03,5.16332982086407,61.2986178077789,0.5268,TRUE,"Very Lucky","Hot Shooter",1,0,1,0
8478449,"Roope Hintz",1,"DAL","C","L","Hintz","DAL","DAL","DAL",93,34,45,79,16,197,17.258883248731,0.52941,1022.344,724.69,1207,-116,-36,-6,1073,-0.025,18,-134,47.0614035087719,867,-75,-37,-25,757,-0.02,2,-110,46.6133004926108,0.496,0.106,0.934,22,51,7,0,40,0.84946,11,26,20242025,1,2,0.365591397849462,0.483870967741935,0.849462365591398,2.11827956989247,-134,-110,48.6294054823781,0.51,5.31,5.17,5.31,5.17,0.15,0.38,4.78,0.23,0,0,5.54,5.54,5.37,13.66,13.06,13.66,13.06,0.88,1.56,11.22,0.85,0.93,0.93,13.58,13.58,12.95,14.43,12.97,14.43,12.97,1.24,1.72,11.46,0.93,1.06,1.06,14.3,14.3,13.3,16.08,15.25,0,0.14,0.42,0.41,18,18,17,94,129,-0.77,28.69,FALSE,28.69,8.35,-0.77,6.4030131826742,48.6294054823781,0.308494623655914,TRUE,"Very Lucky","Hot Shooter",1,0,1,0
8471685,"Anze Kopitar",1,"LAK","C","L","Kopitar","LAK","LAK","LAK",87,23,53,76,8,106,21.6981132075472,0.57253,1147.8275,845.22,1231,-80,44,10,1237,-0.032,42,6,50.1215559157212,875,-34,11,9,865,-0.047,13,-10,49.7126436781609,0.479,0.106,0.919,18,49,7,0,4,0.87356,5,26,20242025,0,1,0.264367816091954,0.609195402298851,0.873563218390805,1.2183908045977,6,-10,52.420934788693,0.5,1.81,1.62,1.81,1.62,0.13,0,1.68,0.1,0,0.27,1.64,1.64,1.5,18.73,17.44,18.73,17.44,2.24,2.33,14.16,1.57,1.12,1.12,19.18,19.18,17.84,17,16.24,17,16.24,1.03,2.05,13.91,1.28,1.56,1.56,16.72,16.72,16.02,10.24,10.26,0,0.02,0.38,0.37,62,62,63,75,123,1.73,21.19,FALSE,21.19,16.92,1.73,12.707182320442,52.420934788693,0.243563218390805,TRUE,"Very Lucky","Hot Shooter",1,0,1,0
8476887,"Filip Forsberg",1,"NSH","L","R","Forsberg","NSH","NSH","NSH",82,31,45,76,-27,281,11.0320284697509,0.23529,1117.6707,845.95,1163,-31,62,-15,1192,0.006,-2,29,50.6157112526539,872,-6,8,-32,859,-0.004,-15,-13,49.6244945118429,0.633,0.091,0.893,21,50,3,0,44,0.92682,10,26,20242025,0,0,0.378048780487805,0.548780487804878,0.926829268292683,3.42682926829268,29,-13,55.5773342836778,0.63,7.46,6.99,7.46,6.99,0.72,1.53,5.22,0.67,1.61,0.83,7.3,7.3,6.94,31.19,26.4,31.19,26.4,3.35,6.74,21.1,3.26,7.48,7.86,26.59,26.59,23.99,24.93,23.36,24.93,23.36,1.08,1.95,21.9,0.9,0.2,0.2,25.64,25.64,24.02,17.07,10.05,0.14,0.61,0.43,0.45,0,0,0,95,126,6.26,23.54,FALSE,23.54,23.73,6.26,4.15549597855228,55.5773342836778,0.287073170731707,TRUE,"Very Lucky","Hot Shooter",1,0,1,0
8477409,"Carter Verhaeghe",1,"FLA","C","L","Verhaeghe","FLA","FLA","FLA",104,27,49,76,-2,294,9.18367346938776,0.36363,1085.9903,868.11,1329,102,134,318,1740,0.03,175,411,56.6959921798632,1017,48,95,213,1270,0.022,110,253,55.5312636641889,0.546,0.091,0.908,18,53,8,0,52,0.73076,9,23,20242025,0,0,0.259615384615385,0.471153846153846,0.730769230769231,2.82692307692308,411,253,54.5885394226626,0.56,4.83,4.16,4.83,4.16,0.69,1.02,3.12,0.62,1.29,1.5,3.94,3.94,3.46,25.34,18.69,25.34,18.69,2.79,4.62,17.93,3.03,9.41,9.41,18.95,18.95,15.88,21.08,18.72,21.08,18.72,0.76,1.3,19.02,0.59,1.97,1.97,19.7,19.7,18.21,13.68,10.78,0,0.1,0.47,0.49,2,2,1,115,131,4.26,22.17,FALSE,22.17,20.51,4.26,5.59006211180124,54.5885394226626,0.213173076923077,TRUE,"Very Lucky","Hot Shooter",1,0,1,0
8478439,"Travis Konecny",1,"PHI","R","R","Konecny","PHI","PHI","PHI",82,24,52,76,-17,188,12.7659574468085,0.39,1236.1707,905.36,1277,12,-43,-42,1202,0,-44,-75,48.4872932634127,877,41,-49,17,865,-0.005,-4,-12,49.6555683122847,0.58,0.08,0.897,15,56,3,0,53,0.92682,8,17,20242025,1,3,0.292682926829268,0.634146341463415,0.926829268292683,2.29268292682927,-75,-12,53.5828388863533,0.45,6.38,6.21,6.38,6.21,0.87,1.33,4.18,0.52,0.93,0.39,6.51,6.51,6.35,23.48,21.02,23.48,21.02,2.6,4.1,16.78,2.24,4.39,4.39,21.32,21.32,19.73,20.34,19.93,20.34,19.93,1.25,2.22,16.87,0.92,1.71,1.79,19.46,19.46,19.35,9.67,11.84,0,0.12,0.36,0.39,3,3,8,76,134,3.14,17.62,FALSE,17.62,17.1,3.14,3.76175548589342,53.5828388863533,0.214878048780488,TRUE,"Very Lucky","Hot Shooter",1,0,1,0
8480800,"Quinn Hughes",1,"VAN","D","L","Hughes","VAN","VAN","VAN",68,16,60,76,2,192,8.33333333333333,0,1543.75,1203.69,1144,29,145,131,1423,0.114,105,279,55.4343591741332,840,23,74,95,1009,0.111,72,169,54.5700378583018,0.64,0.099,0.895,12,47,3,0,29,1.11764,4,29,20242025,0,0,0.235294117647059,0.882352941176471,1.11764705882353,2.82352941176471,279,169,59.0301523158222,0.38,2.14,1.9,2.14,1.9,0.91,0.61,0.62,0.44,1.62,0.38,2.2,2.2,1.95,18.99,17.4,18.99,17.4,2.84,3.75,12.39,2.11,4.93,5.05,16.05,16.05,15.01,13.18,12.65,13.18,12.65,1.45,1.2,10.53,0.8,1.43,1.43,12.49,12.49,12.21,4.69,7.77,0,0,0.27,0.26,0,0,0,34,92,5.81,13.86,FALSE,13.86,16.85,5.81,7.47663551401869,59.0301523158222,0.203823529411765,TRUE,"Very Lucky","Hot Shooter",1,0,1,0
8475913,"Mark Stone",1,"VGK","R","R","Stone","VGK","VGK","VGK",76,23,52,75,18,152,15.1315789473684,0.33333,1164.3421,865.35,1065,17,66,44,1171,-0.001,23,106,52.3703041144902,738,37,32,38,823,-0.001,16,85,52.7226137091608,0.593,0.097,0.91,17,46,5,0,14,0.98684,6,28,20242025,0,1,0.302631578947368,0.684210526315789,0.986842105263158,2,106,85,69.1381257056831,0.33,2.62,2.56,2.62,2.56,0.01,0.24,2.37,0.09,0,0.22,2.49,2.49,2.43,18.37,16.57,18.37,16.57,1.43,3.59,13.35,1.53,2.62,2.62,17.28,17.28,15.98,8.2,7.46,8.2,7.46,0.86,1.81,5.53,0.86,0.5,0.5,8.56,8.56,7.8,5.17,10.7,0,0,0.22,0.23,0,0,0,26,93,10.17,20.38,FALSE,20.38,15.75,10.17,8.77862595419847,69.1381257056831,0.268157894736842,TRUE,"Very Lucky","Hot Shooter",1,0,1,0
8480893,"Kirill Marchenko",1,"CBJ","R","R","Marchenko","CBJ","CBJ","CBJ",79,31,43,74,29,207,14.975845410628,0.31707,1114.9873,896.6,1179,23,42,48,1301,0.051,57,122,52.4596774193548,855,26,18,31,943,0.051,44,88,52.4471635150167,0.58,0.116,0.93,29,55,2,1,20,0.9367,2,19,20242025,0,0,0.392405063291139,0.544303797468354,0.936708860759494,2.62025316455696,122,88,54.6906767354052,0.4,4.42,4.19,4.42,4.19,0.52,0.35,3.55,0.31,0.08,0.28,4.45,4.45,4.21,18.83,16.12,18.83,16.12,1.99,2.4,14.44,1.48,3.06,3.06,17.25,17.25,15.26,15.6,14.16,15.6,14.16,1.01,1.3,13.29,0.84,1.99,1.99,14.45,14.45,13.54,9.96,14.71,0,0.1,0.34,0.37,0,0,0,83,159,3.23,26.58,FALSE,26.58,14.41,3.23,7.01357466063348,54.6906767354052,0.336455696202532,TRUE,"Very Lucky","Hot Shooter",1,0,1,0
8481540,"Cole Caufield",1,"MTL","R","R","Caufield","MTL","MTL","MTL",87,40,34,74,3,264,15.1515151515152,0.41176,1089.7356,837.66,1231,19,90,42,1310,0.046,-30,79,51.5545060999606,880,45,25,51,948,0.061,-2,68,51.8599562363239,0.594,0.106,0.909,28,55,8,1,14,0.85057,12,19,20242025,0,0,0.459770114942529,0.390804597701149,0.850574712643678,3.03448275862069,79,68,41.2105028927459,0.44,2.58,2.44,2.58,2.44,0.91,0.58,1.1,0.44,0.24,0.23,2.8,2.8,2.66,9.26,8.5,9.26,8.5,2.24,3,4.03,1.48,1.62,1.62,9.12,9.12,8.55,13.21,12.98,13.21,12.98,0.86,1.74,10.61,0.44,1.07,1.07,12.58,12.58,12.44,15.04,19.18,0,0,0.29,0.31,1,1,0,83,200,-3.95,37.42,FALSE,37.42,6.68,-3.95,15.5038759689922,41.2105028927459,0.430114942528736,TRUE,"Very Lucky","Hot Shooter",1,0,1,0
8477935,"Sam Bennett",1,"FLA","C","L","Bennett","FLA","FLA","FLA",99,40,33,73,-9,310,12.9032258064516,0.4479,1048.707,842.17,1284,101,91,135,1571,0.007,95,287,55.0262697022767,981,50,57,71,1133,-0.004,45,152,53.5950804162725,0.594,0.082,0.904,29,58,5,1,138,0.73737,11,15,20242025,0,0,0.404040404040404,0.333333333333333,0.737373737373737,3.13131313131313,287,152,60.5221518987342,0.48,5.69,4.86,5.69,4.86,0.52,1.28,3.89,0.62,2.16,0.82,5.49,5.49,5.14,22.95,17.86,22.95,17.86,2.6,3.76,16.58,2.68,7.83,7.93,17.69,17.69,15.98,14.97,13.59,14.97,13.59,0.93,1.17,12.87,0.56,0,0,15.54,15.54,14.12,12.47,13.4,0.08,0,0.42,0.41,17,17,19,98,136,7.98,34.31,FALSE,34.31,17.26,7.98,7.0298769771529,60.5221518987342,0.346565656565657,TRUE,"Very Lucky","Hot Shooter",1,0,1,0
8479385,"Jordan Kyrou",1,"STL","R","R","Kyrou","STL","STL","STL",89,39,34,73,19,257,15.1750972762646,0.33333,1049.3258,847.52,1148,33,73,-10,1210,0.039,-44,62,51.314673452078,823,32,26,5,850,0.03,-31,27,50.8069336521219,0.569,0.112,0.926,30,54,4,0,20,0.82022,9,19,20242025,0,0,0.438202247191011,0.382022471910112,0.820224719101124,2.8876404494382,62,27,54.1720709035884,0.46,3.79,3.07,3.79,3.07,0.42,0.95,2.42,0.33,0.85,0.46,3.65,3.65,3,12.53,11.08,12.53,11.08,2.41,3.11,7.02,1.61,3.8,3.8,10.33,10.33,9.45,10.6,10.52,10.6,10.52,0.39,1.15,9.07,0.35,0.59,0.59,10.36,10.36,10.29,12.42,14.36,0,0,0.4,0.38,1,1,2,86,131,1.93,35.21,FALSE,35.21,8.74,1.93,10.2902374670185,54.1720709035884,0.39561797752809,TRUE,"Very Lucky","Hot Shooter",1,0,1,0
8480002,"Nico Hischier",1,"NJD","C","L","Hischier","NJD","NJD","NJD",80,39,34,73,9,203,19.2118226600985,0.55435,1237.5625,864.86,1082,-17,116,117,1263,0.044,82,181,53.8592750533049,763,11,57,94,901,0.056,70,138,54.1466346153846,0.488,0.086,0.919,25,42,3,0,20,0.9125,14,29,20242025,0,2,0.4875,0.425,0.9125,2.5375,181,138,59.2247301275761,0.55,5.22,4.73,5.22,4.73,0.22,0.63,4.36,0.33,1.04,0.78,4.76,4.76,4.49,24.14,21.85,24.14,21.85,2.54,3.71,17.89,2.27,4.58,4.58,21.83,21.83,20.45,16.62,14.57,16.62,14.57,1.54,2.23,12.86,1.35,2.27,2.44,15.54,15.54,13.78,10.05,8.35,0,0,0.39,0.4,62,62,51,61,94,7.52,33.78,FALSE,33.78,18.92,7.52,7.47126436781609,59.2247301275761,0.42225,TRUE,"Very Lucky","Hot Shooter",1,0,1,0
8476880,"Tom Wilson",1,"WSH","R","R","Wilson","WSH","WSH","WSH",91,36,36,72,23,188,19.1489361702128,0.32,1132.0549,805.9,1259,-83,10,-58,1190,-0.007,4,-69,48.5912617394855,833,-6,14,17,876,0.01,35,43,51.2580456407256,0.526,0.112,0.904,22,47,6,2,114,0.7912,12,20,20242025,2,5,0.395604395604396,0.395604395604396,0.791208791208791,2.06593406593407,-69,43,60.8558299827685,0.51,5.4,4.99,5.4,4.99,0.17,0.32,4.91,0.2,0.6,0.6,5,5,4.66,21.19,18.95,21.19,18.95,1.73,1.37,18.09,1.34,1.34,1.34,21.19,21.19,18.92,13.63,12.86,13.63,12.86,1.4,2.15,10.08,1.04,1.61,1.61,13.06,13.06,12.31,15.19,14.54,0,0,0.38,0.42,1,1,1,111,178,7.56,30.6,FALSE,30.6,15.79,7.56,6.66666666666667,60.8558299827685,0.336263736263736,TRUE,"Very Lucky","Hot Shooter",1,0,1,0
8479420,"Tage Thompson",1,"BUF","C","R","Thompson","BUF","BUF","BUF",76,44,28,72,-2,242,18.1818181818182,0.42755,1125.3815,854.61,1101,-23,23,45,1139,0.017,38,38,50.8482142857143,774,14,2,43,821,0.03,31,47,51.4733542319749,0.527,0.122,0.891,37,56,6,0,35,0.94736,7,16,20242025,0,0,0.578947368421053,0.368421052631579,0.947368421052632,3.18421052631579,38,47,51.5346975088968,0.42,4.48,4.22,4.48,4.22,0.98,0.81,2.69,0.57,0.78,0,5.04,5.04,4.71,23.17,20.12,23.17,20.12,2.61,3.95,16.61,2.27,4.88,5.37,20.06,20.06,18.15,21.79,19.23,21.79,19.23,1.77,2.73,17.29,1.21,1.73,1.73,21.27,21.27,19.63,15.6,21.85,0.03,0,0.37,0.37,20,20,30,100,168,1.38,39.52,FALSE,39.52,18.69,1.38,9.82142857142857,51.5346975088968,0.52,TRUE,"Very Lucky","Hot Shooter",1,0,1,0
